,날짜,애플,테슬라,구글,삼성전자
518,2018-12-11,42.16,73.35,1061.7,45050.0
519,2018-12-10,42.4,73.03,1053.2,44650.0
520,2018-12-07,42.12,71.59,1046.6,44850.0
521,2018-12-06,43.68,72.61,1078.1,45350.0
522,2018-12-04,44.17,71.94,1062.5,45250.0
523,2018-12-03,46.2,71.7,1116.4,45500.0
524,2018-11-30,44.65,70.1,1109.7,46550.0
525,2018-11-29,44.89,68.23,1094.6,45850.0
526,2018-11-28,45.23,69.57,1091.8,44050.0
527,2018-11-27,43.56,68.78,1052.3,43900.0
528,2018-11-26,43.66,69.2,1055.9,43700.0
529,2018-11-23,43.07,65.17,1030.1,44200.0
530,2018-11-21,44.2,67.64,1043.4,43850.0
531,2018-11-20,44.24,69.5,1030.4,43850.0
532,2018-11-19,46.47,70.69,1027.4,44650.0
533,2018-11-16,48.38,70.86,1068.3,43650.0
534,2018-11-15,47.85,69.69,1071.1,43800.0
535,2018-11-14,46.7,68.8,1054.6,44450.0
536,2018-11-13,48.06,67.75,1048.0,44000.0
537,2018-11-12,48.54,66.26,1049.4,44250.0
538,2018-11-09,51.12,70.1,1077.0,44850.0
539,2018-11-08,52.12,70.28,1094.6,45100.0
540,2018-11-07,52.49,69.63,1108.2,46750.0
541,2018-11-06,50.94,68.21,1069.6,46750.0
542,2018-11-05,50.4,68.28,1055.7,47350.0
543,2018-11-02,51.87,69.28,1071.5,47150.0
544,2018-11-01,55.55,68.86,1086.0,46950.0
545,2018-10-31,54.72,67.46,1090.6,46900.0
546,2018-10-30,53.33,65.98,1049.5,45950.0
547,2018-10-29,53.06,66.97,1034.7,46200.0
548,2018-10-26,54.08,66.18,1083.8,46050.0
549,2018-10-25,54.95,62.97,1103.6,47500.0
550,2018-10-24,53.77,57.7,1057.1,46200.0
551,2018-10-23,55.68,58.83,1114.9,46050.0
552,2018-10-22,55.16,52.19,1111.4,45000.0
553,2018-10-19,54.83,52.0,1105.2,44800.0
554,2018-10-18,54.01,52.78,1097.9,46200.0
555,2018-10-17,55.3,54.36,1127.6,46350.0
556,2018-10-16,55.54,55.32,1133.1,46150.0
557,2018-10-15,54.34,51.92,1102.4,46400.0
558,2018-10-12,55.53,51.76,1120.5,45500.0
559,2018-10-11,53.61,50.45,1090.7,45050.0
560,2018-10-10,54.09,51.38,1092.2,44750.0
561,2018-10-09,56.72,52.56,1145.2,43050.0
562,2018-10-08,55.94,50.11,1155.9,42000.0
563,2018-10-05,56.07,52.39,1167.8,42150.0
564,2018-10-04,57.0,56.37,1177.1,42750.0
565,2018-10-03,58.02,58.96,1211.5,42300.0
566,2018-10-02,57.32,60.2,1207.6,41950.0
567,2018-10-01,56.81,62.14,1208.5,41450.0
568,2018-09-28,56.44,52.95,1207.1,41100.0
569,2018-09-27,56.24,61.5,1207.4,40050.0
570,2018-09-26,55.1,61.92,1194.1,40500.0
571,2018-09-25,55.55,60.2,1193.9,39800.0
572,2018-09-24,55.2,59.94,1179.6,39600.0
573,2018-09-21,54.41,59.82,1172.1,38100.0
574,2018-09-20,55.01,59.67,1191.6,38750.0
575,2018-09-19,54.59,59.8,1174.3,37450.0
576,2018-09-18,54.56,56.99,1167.1,37600.0
577,2018-09-17,54.47,58.97,1159.8,38750.0
578,2018-09-14,55.96,59.04,1178.0,38700.0
579,2018-09-13,56.6,57.89,1182.1,38250.0
580,2018-09-12,55.27,58.11,1171.6,38350.0
581,2018-09-11,55.96,55.89,1190.0,38800.0
582,2018-09-10,54.58,57.1,1175.1,38650.0
583,2018-09-07,55.33,52.65,1177.6,38650.0
584,2018-09-06,55.77,56.19,1184.0,39100.0
585,2018-09-05,56.72,56.15,1199.1,38900.0
586,2018-09-04,57.09,57.79,1211.3,39150.0
587,2018-08-31,56.91,60.33,1231.8,38950.0
588,2018-08-30,56.26,60.63,1254.4,40000.0
589,2018-08-29,55.74,61.0,1264.7,40450.0
590,2018-08-28,54.92,62.37,1245.9,40250.0
591,2018-08-27,54.48,63.85,1256.3,40200.0
592,2018-08-24,54.04,64.56,1236.8,40950.0
593,2018-08-23,53.87,64.02,1221.2,40500.0
594,2018-08-22,53.76,64.33,1221.8,41450.0
595,2018-08-21,53.76,64.38,1217.4,42150.0
596,2018-08-20,53.87,61.69,1221.9,43250.0
597,2018-08-17,54.4,61.1,1215.8,41850.0
598,2018-08-16,53.33,67.09,1224.1,43150.0
599,2018-08-15,52.56,67.74,1232.2,43150.0
600,2018-08-14,52.44,69.53,1258.1,43050.0
601,2018-08-13,52.22,71.28,1248.6,42600.0
602,2018-08-10,51.88,71.1,1252.5,42300.0
603,2018-08-09,52.22,70.49,1264.5,42400.0
604,2018-08-08,51.81,74.07,1261.3,42450.0
605,2018-08-07,51.78,75.91,1255.8,42100.0
606,2018-08-06,52.27,68.4,1237.7,42800.0
607,2018-08-03,52.0,69.63,1238.2,43650.0
608,2018-08-02,51.85,69.91,1241.1,43800.0
609,2018-08-01,50.38,60.17,1233.0,44000.0
610,2018-07-31,47.57,59.63,1227.2,44250.0
611,2018-07-30,47.48,58.03,1230.0,44100.0
612,2018-07-27,47.74,59.44,1252.9,44500.0
613,2018-07-26,48.55,61.33,1285.5,45200.0
614,2018-07-25,48.7,61.75,1275.9,43800.0
615,2018-07-24,48.25,59.49,1258.2,44300.0
616,2018-07-23,47.9,60.64,1211.0,44050.0
617,2018-07-20,47.86,62.72,1197.9,44000.0
618,2018-07-19,47.97,64.05,1199.1,43750.0
619,2018-07-18,47.6,64.77,1212.9,43800.0
620,2018-07-17,47.86,64.54,1213.1,43700.0
621,2018-07-16,47.73,62.02,1196.5,44150.0
622,2018-07-13,47.83,63.77,1204.4,42150.0
623,2018-07-12,47.76,63.34,1201.3,42400.0
624,2018-07-11,46.97,63.79,1171.5,42350.0
625,2018-07-10,47.59,64.49,1167.1,41400.0
626,2018-07-09,47.65,63.7,1167.3,41000.0
627,2018-07-06,46.99,61.78,1155.1,41000.0
628,2018-07-05,46.35,61.83,1141.3,42550.0
629,2018-07-03,45.98,62.17,1116.3,43050.0
630,2018-07-02,46.8,67.01,1142.1,43550.0
631,2018-06-29,46.28,68.59,1129.2,43450.0
632,2018-06-28,46.38,69.99,1126.8,43900.0
633,2018-06-27,46.04,68.9,1116.9,44050.0
634,2018-06-26,46.11,68.4,1132.6,44150.0
635,2018-06-25,45.54,66.6,1139.3,43600.0
636,2018-06-22,46.23,66.73,1169.3,43800.0
637,2018-06-21,46.37,69.5,1169.4,44000.0
638,2018-06-20,46.62,72.44,1184.1,44000.0
639,2018-06-19,46.42,70.51,1178.7,43100.0
640,2018-06-18,47.19,74.17,1183.6,45300.0
641,2018-06-15,47.21,71.63,1159.3,44950.0
642,2018-06-14,47.7,71.54,1160.1,44950.0
643,2018-06-13,47.67,68.96,1144.2,44700.0
644,2018-06-12,48.07,68.55,1148.2,44700.0
645,2018-06-11,47.81,66.42,1140.9,44700.0
646,2018-06-08,47.92,63.53,1132.7,45700.0
647,2018-06-07,48.37,63.22,1134.4,45700.0
648,2018-06-06,48.49,63.9,1146.9,46350.0
649,2018-06-05,48.33,58.23,1151.0,46450.0
650,2018-06-04,47.96,59.35,1153.0,46450.0
651,2018-06-01,47.56,58.36,1135.0,47500.0
652,2018-05-31,46.72,56.95,1100.0,47400.0
653,2018-05-30,46.88,58.34,1077.5,47400.0
654,2018-05-29,46.98,56.75,1068.1,47250.0
655,2018-05-25,47.15,55.77,1084.1,46150.0
656,2018-05-24,47.04,55.57,1085.4,45500.0
657,2018-05-23,47.09,55.81,1086.0,45150.0
658,2018-05-22,46.79,55.0,1075.3,45850.0
659,2018-05-21,46.91,56.9,1084.0,45850.0
660,2018-05-18,46.58,55.36,1069.6,44050.0
661,2018-05-17,46.75,56.91,1081.3,44550.0
662,2018-05-16,47.05,57.3,1084.1,45050.0
663,2018-05-15,46.61,56.84,1084.9,45500.0
664,2018-05-14,47.04,58.39,1106.6,44900.0
665,2018-05-11,47.15,60.21,1103.4,44900.0
666,2018-05-10,47.51,61.0,1105.5,46100.0
667,2018-05-09,46.84,61.37,1088.9,46600.0
668,2018-05-08,46.51,60.39,1058.6,47650.0
669,2018-05-07,46.29,60.55,1059.5,47450.0
670,2018-05-04,45.96,58.82,1051.0,48450.0
671,2018-05-03,44.22,56.89,1026.3,48450.0
672,2018-05-02,44.14,60.23,1026.1,47650.0
673,2018-05-01,42.27,59.98,1040.8,46800.0
674,2018-04-30,41.31,58.78,1018.6,46550.0
675,2018-04-27,40.58,58.81,1031.4,46300.0
676,2018-04-26,41.05,57.1,1043.3,46150.0
677,2018-04-25,40.91,56.14,1023.0,46150.0
678,2018-04-24,40.73,56.69,1022.6,46200.0
679,2018-04-23,41.31,56.67,1073.8,46100.0
680,2018-04-20,41.43,58.05,1077.3,44800.0
681,2018-04-19,43.2,60.02,1089.4,43850.0
682,2018-04-18,44.46,58.67,1075.4,44100.0
683,2018-04-17,44.56,57.54,1079.4,44100.0
684,2018-04-16,43.95,58.24,1046.1,44250.0
685,2018-04-13,43.68,60.07,1036.0,45150.0
686,2018-04-12,43.53,58.82,1037.3,45150.0
687,2018-04-11,43.11,60.19,1025.1,45050.0
688,2018-04-10,43.31,60.94,1036.5,45400.0
689,2018-04-09,42.51,57.93,1020.1,45400.0
690,2018-04-06,42.09,59.86,1010.0,46900.0
691,2018-04-05,43.2,61.14,1032.6,46800.0
692,2018-04-04,42.9,57.39,1029.7,46700.0
693,2018-04-03,42.1,53.51,1018.7,45800.0
694,2018-04-02,41.67,50.5,1012.6,45750.0
695,2018-03-29,41.95,53.23,1037.1,45750.0
696,2018-03-28,41.62,51.56,1005.2,45550.0
697,2018-03-27,42.09,55.84,1006.9,46550.0
698,2018-03-26,43.19,60.84,1054.1,46250.0
699,2018-03-23,41.23,60.31,1026.6,46500.0
700,2018-03-22,42.21,61.82,1053.2,46900.0
701,2018-03-21,42.82,63.31,1094.0,46900.0
702,2018-03-20,43.81,62.11,1095.8,46900.0
703,2018-03-19,43.83,62.71,1100.1,46150.0
704,2018-03-16,44.51,64.27,1134.4,46150.0
705,2018-03-15,44.66,65.12,1150.6,46500.0
706,2018-03-14,44.61,65.33,1148.9,47450.0
707,2018-03-13,44.99,68.37,1139.9,47450.0
708,2018-03-12,45.43,69.1,1165.9,46900.0
709,2018-03-09,44.99,65.43,1160.8,46550.0
710,2018-03-08,44.23,65.82,1129.4,45850.0
711,2018-03-07,43.76,66.46,1115.0,46050.0
712,2018-03-06,44.17,65.64,1100.9,46500.0
713,2018-03-05,44.2,66.67,1094.8,46500.0
714,2018-03-02,44.05,67.02,1084.1,45500.0
715,2018-03-01,43.75,66.19,1071.4,46000.0
716,2018-02-28,44.53,68.61,1103.9,46300.0
717,2018-02-27,44.6,70.2,1117.5,45600.0
718,2018-02-26,44.74,71.48,1143.7,44900.0
719,2018-02-23,43.88,70.41,1128.1,44900.0
720,2018-02-22,43.12,69.23,1109.9,45950.0
721,2018-02-21,42.77,66.66,1113.8,46250.0
722,2018-02-20,42.96,66.95,1103.6,46150.0
723,2018-02-16,43.11,67.1,1095.5,45550.0
724,2018-02-15,43.25,66.81,1091.4,46650.0
725,2018-02-14,41.84,64.46,1072.7,46800.0
726,2018-02-13,41.09,64.73,1054.1,47950.0
727,2018-02-12,40.68,63.15,1054.6,47000.0
728,2018-02-09,39.1,62.08,1046.3,46650.0
729,2018-02-08,38.79,63.05,1007.7,47250.0
730,2018-02-07,39.88,69.0,1055.4,47250.0
731,2018-02-06,40.76,66.79,1084.4,47050.0
732,2018-02-05,39.12,66.63,1062.4,47000.0
733,2018-02-02,40.12,68.75,1119.2,47000.0
734,2018-02-01,41.95,69.85,1181.6,46600.0
735,2018-01-31,41.86,70.86,1182.2,47650.0
736,2018-01-30,41.74,69.16,1177.4,47650.0
737,2018-01-29,41.99,69.91,1186.5,48200.0
738,2018-01-26,42.88,68.57,1187.6,49400.0
739,2018-01-25,42.78,67.53,1182.1,49400.0
740,2018-01-24,43.55,69.18,1171.3,49900.0
741,2018-01-23,44.26,70.56,1176.2,49650.0
742,2018-01-22,44.25,70.31,1164.2,49650.0
743,2018-01-19,44.62,70.0,1143.5,50600.0
744,2018-01-18,44.81,68.91,1136.0,51300.0
745,2018-01-17,44.77,69.43,1139.1,51300.0
746,2018-01-16,44.05,68.01,1130.7,51100.0
747,2018-01-12,44.27,67.24,1130.7,51300.0
748,2018-01-11,43.82,67.59,1112.1,51300.0
749,2018-01-10,43.57,66.96,1110.1,50700.0
750,2018-01-09,43.58,66.74,1112.8,49500.0
751,2018-01-08,43.59,67.28,1114.2,51300.0
752,2018-01-05,43.75,63.32,1110.3,52300.0
753,2018-01-04,43.26,62.92,1095.8,52700.0
754,2018-01-03,43.06,63.45,1091.5,52700.0
755,2018-01-02,43.06,64.11,1073.2,51400.0
756,2017-12-29,42.31,62.27,1053.4,51800.0
757,2017-12-28,42.77,63.07,1055.9,50000.0
758,2017-12-27,42.65,62.33,1060.2,50000.0
759,2017-12-26,42.64,63.46,1065.8,49500.0
760,2017-12-22,43.75,65.04,1068.9,49400.0
761,2017-12-21,43.75,66.33,1070.8,49850.0
762,2017-12-20,43.59,65.8,1073.6,49200.0
763,2017-12-19,43.63,66.22,1079.8,50100.0
764,2017-12-18,44.1,67.77,1085.1,51300.0
765,2017-12-15,43.49,68.69,1072.0,51600.0
766,2017-12-14,43.05,67.58,1057.5,50900.0
767,2017-12-13,43.07,67.81,1051.4,52600.0
768,2017-12-12,42.92,68.21,1048.8,51900.0
769,2017-12-11,43.17,65.78,1052.0,51900.0
770,2017-12-08,42.34,63.03,1049.4,53000.0
771,2017-12-07,42.33,62.25,1044.6,52140.0
772,2017-12-06,42.25,62.65,1032.7,50400.0
773,2017-12-05,42.41,60.74,1019.6,50460.0
774,2017-12-04,42.45,61.04,1011.9,51900.0
775,2017-12-01,42.76,61.31,1025.1,51620.0
776,2017-11-30,42.96,61.77,1036.2,52780.0
777,2017-11-29,42.37,61.51,1037.4,51360.0
778,2017-11-28,43.27,63.51,1063.3,49980.0
779,2017-11-27,43.52,63.36,1072.0,50340.0
780,2017-11-24,43.74,63.11,1056.5,49800.0
781,2017-11-22,43.74,62.52,1051.9,49000.0
782,2017-11-21,43.28,63.56,1050.3,48860.0
783,2017-11-20,42.49,61.75,1034.7,48880.0
784,2017-11-17,42.54,63.01,1035.9,49200.0
785,2017-11-16,42.77,62.5,1048.5,48400.0
786,2017-11-15,42.27,62.26,1036.4,48740.0
787,2017-11-14,42.84,61.74,1041.6,46920.0
788,2017-11-13,43.49,63.08,1041.2,48120.0
789,2017-11-10,43.67,60.6,1044.2,48540.0
790,2017-11-09,43.97,60.6,1047.7,49220.0
791,2017-11-08,44.06,60.88,1058.3,49040.0
792,2017-11-07,43.7,61.21,1052.4,48700.0
793,2017-11-06,43.56,60.56,1042.7,49980.0
794,2017-11-03,43.12,61.22,1050.0,50280.0
795,2017-11-02,42.03,59.85,1043.0,49720.0
796,2017-11-01,41.72,64.22,1042.6,51780.0
797,2017-10-31,42.26,66.31,1033.0,51060.0
798,2017-10-30,41.68,64.02,1033.1,51200.0
799,2017-10-27,40.76,64.17,1033.7,50740.0
800,2017-10-26,39.35,65.23,991.4,51140.0
801,2017-10-25,39.1,65.17,991.5,51540.0
802,2017-10-24,39.27,67.47,988.5,51760.0
803,2017-10-23,39.04,67.4,985.5,51660.0
804,2017-10-20,39.06,69.02,1005.1,49740.0
805,2017-10-19,38.99,70.36,1001.8,49740.0
806,2017-10-18,39.94,71.93,1012.7,49200.0
807,2017-10-17,40.12,71.15,1011.0,48620.0
808,2017-10-16,39.97,70.12,1009.3,47020.0
809,2017-10-13,39.25,71.11,1007.9,45200.0
810,2017-10-12,39.0,71.14,1005.7,46020.0
811,2017-10-11,39.14,70.92,1005.7,47060.0
812,2017-10-10,38.98,71.12,987.8,47380.0
813,2017-10-09,38.96,68.59,992.3,47380.0
814,2017-10-06,38.83,71.38,993.6,47220.0
815,2017-10-05,38.85,71.07,985.2,46760.0
816,2017-10-04,38.37,71.0,966.8,47280.0
817,2017-10-03,38.62,69.63,972.1,47400.0
818,2017-10-02,38.45,68.31,967.5,48380.0
819,2017-09-29,38.53,68.22,973.7,49000.0
820,2017-09-28,38.32,67.92,964.8,47540.0
821,2017-09-27,38.56,68.19,959.9,45720.0
822,2017-09-26,38.28,69.05,937.4,44700.0
823,2017-09-25,37.64,69.0,934.3,46000.0
824,2017-09-22,37.97,70.22,943.3,45800.0
825,2017-09-21,38.35,73.3,947.5,47420.0
826,2017-09-20,39.02,74.78,947.5,47920.0
827,2017-09-19,39.68,75.02,936.9,47700.0
828,2017-09-18,39.67,77.0,929.8,49820.0
829,2017-09-15,39.97,75.96,935.3,49900.0
830,2017-09-14,39.57,75.53,940.1,49800.0
831,2017-09-13,39.91,73.25,950.4,51220.0
832,2017-09-12,40.22,72.55,946.7,50780.0
833,2017-09-11,40.38,72.74,943.3,50260.0
834,2017-09-08,39.66,68.68,941.4,49340.0
835,2017-09-07,40.31,70.12,949.9,49160.0
836,2017-09-06,40.48,68.91,942.0,48240.0
837,2017-09-05,40.52,69.92,941.5,49320.0
838,2017-09-01,41.01,71.08,952.0,49900.0
839,2017-08-31,41.0,71.18,955.2,49620.0
840,2017-08-30,40.84,70.64,943.6,50000.0
841,2017-08-29,40.73,69.47,935.8,48540.0
842,2017-08-28,40.37,69.13,928.1,48200.0
843,2017-08-25,39.97,69.61,930.5,48240.0
844,2017-08-24,39.82,70.59,936.9,48840.0
845,2017-08-23,39.99,70.55,942.6,50400.0
846,2017-08-22,39.95,68.27,940.4,52020.0
847,2017-08-21,39.3,67.57,920.9,52120.0
848,2017-08-18,39.38,69.49,926.2,51080.0
849,2017-08-17,39.47,70.38,927.7,51620.0
850,2017-08-16,40.24,72.58,944.3,51020.0
851,2017-08-15,40.4,72.47,938.1,50960.0
852,2017-08-14,39.96,72.76,938.9,49360.0
853,2017-08-11,39.37,71.57,930.1,48200.0
854,2017-08-10,38.83,71.08,923.6,49700.0
855,2017-08-09,40.27,72.71,940.1,49140.0
856,2017-08-08,40.02,73.04,944.2,50880.0
857,2017-08-07,39.7,71.03,945.8,51560.0
858,2017-08-04,39.1,71.38,945.8,51200.0
859,2017-08-03,38.89,69.42,940.3,50620.0
860,2017-08-02,39.28,65.18,947.6,51060.0
861,2017-08-01,37.51,63.91,946.6,51320.0
862,2017-07-31,37.18,64.69,945.5,52100.0
863,2017-07-28,37.38,67.01,958.3,51780.0
864,2017-07-27,37.64,66.89,952.5,52000.0
865,2017-07-26,38.37,68.77,965.3,50740.0
866,2017-07-25,38.19,67.92,969.0,50020.0
867,2017-07-24,38.02,68.5,998.3,51260.0
868,2017-07-21,37.57,65.68,993.8,51340.0
869,2017-07-20,37.59,65.98,992.2,50840.0
870,2017-07-19,37.76,65.05,992.8,50800.0
871,2017-07-18,37.52,65.65,987.0,52600.0
872,2017-07-17,37.39,63.91,976.0,53280.0
873,2017-07-14,37.26,65.56,976.9,52640.0
874,2017-07-13,36.94,64.68,968.8,55460.0
875,2017-07-12,36.44,65.9,967.7,55300.0
876,2017-07-11,36.38,65.44,953.5,55960.0
877,2017-07-10,36.27,63.21,951.0,55280.0
878,2017-07-07,36.05,62.64,940.8,55200.0
879,2017-07-06,35.68,61.77,927.7,55820.0
880,2017-07-05,36.02,65.42,932.3,55780.0
881,2017-07-03,35.88,70.52,919.5,55340.0
882,2017-06-30,36.01,72.32,929.7,55920.0
883,2017-06-29,35.92,72.15,937.8,56380.0
884,2017-06-28,36.46,74.25,961.0,56400.0
885,2017-06-27,35.93,72.47,948.1,56340.0
886,2017-06-26,36.45,75.5,972.1,56760.0
887,2017-06-23,36.57,76.69,986.1,56100.0
888,2017-06-22,36.41,76.52,976.6,56380.0
889,2017-06-21,36.47,75.28,978.6,56380.0
890,2017-06-20,36.25,74.45,969.0,57060.0
891,2017-06-19,36.59,73.96,975.2,57220.0
892,2017-06-16,35.57,74.28,958.6,55080.0
893,2017-06-15,36.07,75.07,960.2,54040.0
894,2017-06-14,36.29,76.13,967.9,53080.0
895,2017-06-13,36.65,75.19,970.5,52400.0
896,2017-06-12,36.35,71.8,961.8,53900.0
897,2017-06-09,37.24,71.46,970.1,54040.0
898,2017-06-08,38.75,74.0,1004.3,54300.0
899,2017-06-07,38.84,71.93,1001.6,53840.0
900,2017-06-06,38.61,70.57,996.7,52980.0
901,2017-06-05,38.48,69.46,1003.9,54760.0
902,2017-06-02,38.86,67.97,996.1,54800.0
903,2017-06-01,38.3,68.07,988.3,53920.0
904,2017-05-31,38.19,68.2,987.1,54000.0
905,2017-05-30,38.42,67.02,996.2,54800.0
906,2017-05-26,38.4,65.03,993.3,54640.0
907,2017-05-25,38.47,63.37,991.9,52800.0
908,2017-05-24,38.34,62.04,977.6,51280.0
909,2017-05-23,38.45,60.77,970.5,51280.0
910,2017-05-22,38.5,62.07,964.1,51260.0
911,2017-05-19,38.27,62.17,954.7,51680.0
912,2017-05-18,38.13,62.61,950.5,51660.0
913,2017-05-17,37.56,61.22,942.2,53620.0
914,2017-05-16,38.87,63.4,964.6,53000.0
915,2017-05-15,38.92,63.18,959.2,52800.0
916,2017-05-12,39.02,64.96,955.1,52220.0
917,2017-05-11,38.49,64.62,955.9,52120.0
918,2017-05-10,38.31,65.04,954.8,52480.0
919,2017-05-09,38.5,64.25,956.7,50400.0
920,2017-05-08,38.25,61.44,958.7,50300.0
921,2017-05-05,37.24,61.67,950.3,49620.0
922,2017-05-04,36.63,59.09,954.7,49600.0
923,2017-05-03,36.77,62.2,948.5,49800.0
924,2017-05-02,36.88,63.78,937.1,49080.0
925,2017-05-01,36.65,64.57,932.8,48120.0
926,2017-04-28,35.91,62.81,924.5,47000.0
927,2017-04-27,35.95,61.73,891.4,46760.0
928,2017-04-26,35.92,62.03,889.1,46040.0
929,2017-04-25,36.13,62.76,888.8,46480.0
930,2017-04-24,35.91,61.61,878.9,46320.0
931,2017-04-21,35.57,61.12,859.0,46200.0
932,2017-04-20,35.61,60.5,860.1,46080.0
933,2017-04-19,35.17,61.1,856.5,46100.0
934,2017-04-18,35.3,60.05,854.0,47020.0
935,2017-04-17,35.46,60.29,855.1,47520.0
936,2017-04-13,35.26,60.8,840.2,47480.0
937,2017-04-12,35.45,59.37,841.5,47000.0
938,2017-04-11,35.41,61.74,839.9,46840.0
939,2017-04-10,35.79,62.48,841.7,46900.0
940,2017-04-07,35.84,60.51,842.1,47040.0
941,2017-04-06,35.91,59.74,845.1,46200.0
942,2017-04-05,36.01,59.0,848.9,45000.0
943,2017-04-04,36.19,60.74,852.6,44620.0
944,2017-04-03,35.92,59.7,856.8,45900.0
945,2017-03-31,35.91,55.66,847.8,46280.0
946,2017-03-30,35.98,55.58,849.5,47720.0
947,2017-03-29,36.03,55.48,849.9,47580.0
948,2017-03-28,35.95,55.49,840.6,47700.0
949,2017-03-27,35.22,54.04,838.5,47780.0
950,2017-03-24,35.16,52.63,835.1,49000.0
951,2017-03-23,35.23,50.96,839.7,48600.0
952,2017-03-22,35.35,51.0,849.8,48200.0
953,2017-03-21,34.96,50.14,850.1,47760.0
954,2017-03-20,35.37,52.38,867.9,49800.0
955,2017-03-17,35.0,52.3,872.4,49840.0
956,2017-03-16,35.17,52.41,870.0,50000.0
957,2017-03-15,35.12,51.15,868.4,50860.0
958,2017-03-14,34.75,51.6,865.9,51080.0
959,2017-03-13,34.8,49.23,864.6,51200.0
960,2017-03-10,34.78,48.74,861.4,50740.0
961,2017-03-09,34.67,48.98,857.8,50840.0
962,2017-03-08,34.75,49.37,853.6,50640.0
963,2017-03-07,34.88,49.72,851.2,50480.0
964,2017-03-06,34.84,50.24,847.3,50560.0
965,2017-03-03,34.95,50.31,849.1,49880.0
966,2017-03-02,34.74,50.1,849.8,49000.0
967,2017-03-01,34.95,50.0,856.8,48660.0
968,2017-02-28,34.25,50.0,844.9,47860.0
969,2017-02-27,34.23,49.25,849.7,48060.0
970,2017-02-24,34.16,51.4,847.8,47580.0
971,2017-02-23,34.13,51.2,851.0,47000.0
972,2017-02-22,34.28,54.7,851.4,47220.0
973,2017-02-21,34.17,55.48,849.3,47540.0
974,2017-02-17,33.93,54.45,846.5,47940.0
975,2017-02-16,33.84,53.79,842.2,47700.0
976,2017-02-15,33.88,55.95,837.3,48300.0
977,2017-02-14,33.76,56.2,840.0,48280.0
978,2017-02-13,33.32,56.12,839.0,47620.0
979,2017-02-10,33.03,53.85,834.8,47960.0
980,2017-02-09,33.1,53.84,830.1,47480.0
981,2017-02-08,33.01,52.42,829.9,48140.0
982,2017-02-07,32.88,51.5,829.2,46560.0
983,2017-02-06,32.57,51.55,821.6,45580.0
984,2017-02-03,32.27,50.27,820.1,45680.0
985,2017-02-02,32.13,50.31,818.3,45360.0
986,2017-02-01,32.19,49.85,815.2,45400.0
987,2017-01-31,30.34,50.39,820.2,45380.0
988,2017-01-30,30.41,50.13,823.8,46100.0
989,2017-01-27,30.49,50.59,845.0,45160.0
990,2017-01-26,30.48,50.5,857.0,45300.0
991,2017-01-25,30.47,50.89,858.5,45940.0
992,2017-01-24,29.99,50.92,849.5,45940.0
993,2017-01-23,30.02,49.78,844.4,45960.0
994,2017-01-20,30.0,48.95,828.2,44680.0
995,2017-01-19,29.95,48.75,824.4,44700.0
996,2017-01-18,30.0,47.67,829.0,44640.0
997,2017-01-17,30.0,47.12,827.5,45620.0
998,2017-01-13,29.76,47.55,830.9,46080.0
999,2017-01-12,29.81,45.92,829.5,45680.0
1000,2017-01-11,29.94,45.95,829.9,44880.0
1001,2017-01-10,29.78,45.97,826.0,44920.0
1002,2017-01-09,29.75,46.26,827.2,45100.0
1003,2017-01-06,29.48,45.8,825.2,44720.0
1004,2017-01-05,29.15,45.35,813.0,45940.0
1005,2017-01-04,29.0,45.4,807.8,46340.0
1006,2017-01-03,29.04,43.4,808.0,46380.0
1007,2016-12-30,28.95,42.74,792.5,46100.0
1008,2016-12-29,29.18,42.94,802.9,45820.0
1009,2016-12-28,29.19,43.95,804.6,45500.0
1010,2016-12-27,29.32,43.91,809.9,45600.0
1011,2016-12-23,29.13,42.67,807.8,47020.0
1012,2016-12-22,29.07,41.69,809.7,47020.0
1013,2016-12-21,29.27,41.54,812.2,45520.0
1014,2016-12-20,29.24,41.76,815.2,44900.0
1015,2016-12-19,29.16,40.55,812.5,44900.0
1016,2016-12-16,28.99,40.5,809.8,44620.0
1017,2016-12-15,28.95,39.52,815.7,44620.0
1018,2016-12-14,28.8,39.74,817.9,43840.0
1019,2016-12-13,28.8,39.63,815.3,42800.0
1020,2016-12-12,28.32,38.49,807.9,42700.0
1021,2016-12-09,28.49,38.44,809.5,41240.0
1022,2016-12-08,28.03,38.46,795.2,40760.0
1023,2016-12-07,27.76,38.63,791.5,40280.0
1024,2016-12-06,27.49,37.17,776.2,40900.0
1025,2016-12-05,27.28,37.36,778.2,41500.0
1026,2016-12-02,27.48,36.29,764.5,41560.0
1027,2016-12-01,27.37,36.38,764.3,42020.0
1028,2016-11-30,27.63,37.88,775.9,42420.0
1029,2016-11-29,27.86,37.91,789.4,41900.0
1030,2016-11-28,27.89,39.22,785.8,41600.0
1031,2016-11-25,27.95,39.33,780.2,41940.0
1032,2016-11-23,27.81,38.63,779.0,41600.0
1033,2016-11-22,27.95,38.23,785.0,41840.0
1034,2016-11-21,27.93,36.9,784.8,42140.0
1035,2016-11-18,27.52,37.0,776.0,42080.0
1036,2016-11-17,27.49,37.73,786.2,41440.0
1037,2016-11-16,27.5,36.79,780.0,41200.0
1038,2016-11-15,26.78,36.75,775.2,41980.0
1039,2016-11-14,26.43,36.29,753.2,41780.0
1040,2016-11-11,27.11,37.71,771.8,41480.0
1041,2016-11-10,26.95,37.07,780.3,41200.0
